Reporter Name;Partner Name;Trade Flow;Product Group;Indicator;2010;2011;2012;2013;2014
Slovenia;Russian Federation;Import;Plastic or Rubber;Import (US$ Thousand);18591,326;19097,837;4036,941;1855,103;1492,267
Slovenia;Rwanda;Import;Plastic or Rubber;Import (US$ Thousand);;;0,586;0,047;
Slovenia;Saint Helena;Import;Plastic or Rubber;Import (US$ Thousand);7,182;1,239;1,502;9,154;18,166
Slovenia;San Marino;Import;Plastic or Rubber;Import (US$ Thousand);4,471;12,747;16,08;30,637;18,421
Slovenia;Sao Tome and Principe;Import;Plastic or Rubber;Import (US$ Thousand);0,125;0,012;0,218;0,117;
Slovenia;Saudi Arabia;Import;Plastic or Rubber;Import (US$ Thousand);3989,778;2712,611;10498,093;8382,684;10520,095
Slovenia;Senegal;Import;Plastic or Rubber;Import (US$ Thousand);0,012;0,026;;;
Slovenia;Serbia, FR(Serbia/Montenegro);Import;Plastic or Rubber;Import (US$ Thousand);20645,21;32022,844;26659,93;38221,712;34454,733
Slovenia;Seychelles;Import;Plastic or Rubber;Import (US$ Thousand);;;;2,646;
Slovenia;Sierra Leone;Import;Plastic or Rubber;Import (US$ Thousand);13,649;14,231;45,399;37,943;49,434
Slovenia;Singapore;Import;Plastic or Rubber;Import (US$ Thousand);1341,537;1032,957;625,969;639,045;816,374
Slovenia;Slovak Republic;Import;Plastic or Rubber;Import (US$ Thousand);17420,176;22294,188;22182,221;36052,673;29190,547
Slovenia;Slovenia;Import;Plastic or Rubber;Import (US$ Thousand);6445,718;8716,261;5367,994;7530,617;9452,958
Slovenia;Somalia;Import;Plastic or Rubber;Import (US$ Thousand);;;0,03;;
Slovenia;South Africa;Import;Plastic or Rubber;Import (US$ Thousand);677,992;1250,706;1945,857;1126,557;804,463
Slovenia;South Georgia and the South Sa;Import;Plastic or Rubber;Import (US$ Thousand);;;;;0,022
Slovenia;Spain;Import;Plastic or Rubber;Import (US$ Thousand);25069,002;34039,846;26152,928;27064,483;28944,658
Slovenia;Sri Lanka;Import;Plastic or Rubber;Import (US$ Thousand);1679,132;1906,847;1392,486;1489,149;1471,238
Slovenia;St. Kitts and Nevis;Import;Plastic or Rubber;Import (US$ Thousand);0,236;;0,06;;0,003
Slovenia;St. Vincent and the Grenadines;Import;Plastic or Rubber;Import (US$ Thousand);;;;;0,084
Slovenia;Sudan;Import;Plastic or Rubber;Import (US$ Thousand);;;0,056;0,018;
Slovenia;Suriname;Import;Plastic or Rubber;Import (US$ Thousand);;;;;0,047
Slovenia;Swaziland;Import;Plastic or Rubber;Import (US$ Thousand);21,432;;;;0,027
Slovenia;Sweden;Import;Plastic or Rubber;Import (US$ Thousand);14757,778;16815,343;15744,848;14480,807;11919,843
Slovenia;Switzerland;Import;Plastic or Rubber;Import (US$ Thousand);19718,344;21579,609;21910,119;24940,636;26054,423
Slovenia;Syrian Arab Republic;Import;Plastic or Rubber;Import (US$ Thousand);;8,776;13,12;14,588;2,365
Slovenia;Tajikistan;Import;Plastic or Rubber;Import (US$ Thousand);2,248;1,902;1,784;0,67;6,929
Slovenia;Tanzania;Import;Plastic or Rubber;Import (US$ Thousand);;;;10,11;
Slovenia;Thailand;Import;Plastic or Rubber;Import (US$ Thousand);5576,38;8104,134;8367,568;10206,666;11446,534
Slovenia;Trinidad and Tobago;Import;Plastic or Rubber;Import (US$ Thousand);0,436;;;;
Slovenia;Tunisia;Import;Plastic or Rubber;Import (US$ Thousand);9,611;85,186;11,871;32,091;134,924
Slovenia;Turkey;Import;Plastic or Rubber;Import (US$ Thousand);15154,082;21143,915;25122,919;22448,43;22814,418
Slovenia;Turkmenistan;Import;Plastic or Rubber;Import (US$ Thousand);;132,308;;;
Slovenia;Turks and Caicos Isl.;Import;Plastic or Rubber;Import (US$ Thousand);;;;;0,068
Slovenia;Tuvalu;Import;Plastic or Rubber;Import (US$ Thousand);0,01;;0,289;;
Slovenia;Uganda;Import;Plastic or Rubber;Import (US$ Thousand);;0,004;;0,008;0,087
Slovenia;Ukraine;Import;Plastic or Rubber;Import (US$ Thousand);97,969;327,434;273,77;94,581;124,33
Slovenia;United Arab Emirates;Import;Plastic or Rubber;Import (US$ Thousand);1126,495;125,324;151,81;120,244;213,857
Slovenia;United Kingdom;Import;Plastic or Rubber;Import (US$ Thousand);24497,267;28546,781;28500,954;28523,709;30885,762
Slovenia;United States;Import;Plastic or Rubber;Import (US$ Thousand);56716,32;72889,598;59507,837;56713,662;68422,009
Slovenia;United States Minor Outlying I;Import;Plastic or Rubber;Import (US$ Thousand);;16,212;39,373;2,584;
Slovenia;Unspecified;Import;Plastic or Rubber;Import (US$ Thousand);44334,284;52043,275;47781,149;208,915;6,211
Slovenia;Uruguay;Import;Plastic or Rubber;Import (US$ Thousand);;0,034;0,071;;12,482
Slovenia;Uzbekistan;Import;Plastic or Rubber;Import (US$ Thousand);;;;;0,152
Slovenia;Venezuela;Import;Plastic or Rubber;Import (US$ Thousand);0,189;;;0,06;0,048
Slovenia;Vietnam;Import;Plastic or Rubber;Import (US$ Thousand);2971,888;3005,769;1798,408;2838,989;3181,02
Slovenia;Western Sahara;Import;Plastic or Rubber;Import (US$ Thousand);;;;;2,071
Slovenia;Zambia;Import;Plastic or Rubber;Import (US$ Thousand);0,04;;;;
Slovenia;Zimbabwe;Import;Plastic or Rubber;Import (US$ Thousand);0,18;904,233;270,885;135,005;110,609
