Reporter Name;Partner Name;Trade Flow;Product Group;Indicator;2010;2011;2012;2013;2014
Slovenia;Tunisia;Import;Metals;Import (US$ Thousand);38,419;15,874;12,603;11,621;142,278
Slovenia;Turkey;Import;Metals;Import (US$ Thousand);26916,771;33549,269;24401,379;23416,833;31136,674
Slovenia;Turkmenistan;Import;Metals;Import (US$ Thousand);0,006;;;;
Slovenia;Tuvalu;Import;Metals;Import (US$ Thousand);;0,072;0,157;0,184;0,469
Slovenia;Uganda;Import;Metals;Import (US$ Thousand);44,469;;;24,922;313,978
Slovenia;Ukraine;Import;Metals;Import (US$ Thousand);6490,577;22748,431;2280,395;8565,55;11938,176
Slovenia;United Arab Emirates;Import;Metals;Import (US$ Thousand);28,723;94,278;10,502;358,283;198,267
Slovenia;United Kingdom;Import;Metals;Import (US$ Thousand);41705,172;55514,005;40884,063;47311,906;50753,864
Slovenia;United States;Import;Metals;Import (US$ Thousand);14236,38;15392,832;17234,626;17022,591;15425,279
Slovenia;United States Minor Outlying I;Import;Metals;Import (US$ Thousand);;13,682;31,762;3,131;
Slovenia;Unspecified;Import;Metals;Import (US$ Thousand);80606,54;92146,476;78819,596;280,942;77,377
Slovenia;Uruguay;Import;Metals;Import (US$ Thousand);;;2,66;0,208;76,073
Slovenia;Vanuatu;Import;Metals;Import (US$ Thousand);;0,033;;0,047;
Slovenia;Venezuela;Import;Metals;Import (US$ Thousand);;;;1,782;0,313
Slovenia;Vietnam;Import;Metals;Import (US$ Thousand);501,628;1202,156;700,199;2803,373;3218,297
Slovenia;Western Sahara;Import;Metals;Import (US$ Thousand);;;;;46,884
Slovenia;Zambia;Import;Metals;Import (US$ Thousand);1612,059;2268,935;1017,95;1874,958;2700,778
Slovenia;Zimbabwe;Import;Metals;Import (US$ Thousand);;0,188;1,388;;8,16
